time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,soil_moisture_0_to_10cm_mean
20/05/2001,27.4,31.9,25.3,84,4.26,0.523
21/05/2001,27.6,31.6,25.4,81,0.37,0.521
22/05/2001,27.8,32,25.5,82,2.09,0.518
23/05/2001,28.1,32.3,25.4,80,0.77,0.516
24/05/2001,27.9,32.4,25.3,83,4.17,0.514
25/05/2001,27.6,33.8,24.4,83,8.33,0.517
26/05/2001,27,31.8,24.4,83,1.78,0.515
27/05/2001,26.5,32.2,23.5,82,3.31,0.513
28/05/2001,27.7,31.3,24.9,75,0,0.511
29/05/2001,26.8,29.3,25,88,6.04,0.512
30/05/2001,26.7,28.4,25,89,5.18,0.512
31/05/2001,27,32.3,24.9,87,12.03,0.516
01/06/2001,27.1,32.3,24.6,86,7.08,0.518
02/06/2001,27.2,32.5,24.7,86,15.07,0.523
03/06/2001,26.8,31.1,24.1,88,25.6,0.533
04/06/2001,27.2,32.6,24.3,83,7.97,0.534
05/06/2001,26.9,31.7,24.4,86,7.28,0.532
06/06/2001,27.2,32.1,23.9,82,3.9,0.53
07/06/2001,26.9,31.3,24.3,87,11.6,0.532
08/06/2001,26.4,30.2,24.3,89,10.24,0.535
09/06/2001,26.6,31.7,23.7,86,10.57,0.535
10/06/2001,26.6,31.3,23.1,85,7.9,0.535
11/06/2001,26.9,33.2,23.7,77,5.28,0.535
12/06/2001,26.4,31.4,23.2,85,9.24,0.535
13/06/2001,24.4,26.7,23.4,89,4.31,0.534
14/06/2001,25.4,28.5,23.8,86,2.18,0.532
15/06/2001,24.7,25.7,23.7,92,7.08,0.534
16/06/2001,24.7,26.8,23.3,91,5.43,0.533
17/06/2001,25.7,30.3,23.6,87,12.95,0.536
18/06/2001,26.8,31.5,23.5,82,3.9,0.534
19/06/2001,25.6,28.4,23.9,90,18.04,0.539
20/06/2001,25,26.5,23.1,91,24.11,0.547
21/06/2001,25.8,29.4,23.4,85,4.92,0.544
22/06/2001,25.8,28.9,23.8,88,8.76,0.543
23/06/2001,26.5,31.1,23.9,84,4.89,0.54
24/06/2001,25,26.9,23.7,91,13.06,0.544
25/06/2001,24.5,25.2,23.5,92,35.67,0.552
26/06/2001,24.2,24.8,23.4,92,37.78,0.569
27/06/2001,24.6,27.7,22.7,87,0.82,0.568
28/06/2001,25.5,28.7,23.3,88,13.43,0.566
29/06/2001,26,30.4,23.4,86,4.05,0.562
30/06/2001,25.9,31.1,23.3,86,2.68,0.557
01/07/2001,25.3,28.4,23.7,90,4.84,0.556
02/07/2001,25.4,27.5,23.7,90,8.63,0.555
03/07/2001,26,30.2,23.7,88,8.07,0.553
04/07/2001,26.1,30.5,24.2,89,8.63,0.552
05/07/2001,25.2,27.1,23.3,91,14.63,0.552
06/07/2001,24.5,25.3,23.3,93,5.58,0.552
07/07/2001,25.5,30.6,22.9,89,2.71,0.549
08/07/2001,26.2,30.4,23,82,2.99,0.545
09/07/2001,26.2,31.1,22.8,82,0.57,0.542
10/07/2001,26.7,30.9,23.1,78,0.28,0.537
11/07/2001,25.9,29.4,23.2,85,4.53,0.536
12/07/2001,25.9,28.4,23.6,86,2.4,0.533
13/07/2001,25.7,30.5,23.3,88,6.91,0.533
14/07/2001,25.3,29.6,23.1,90,21.26,0.538
15/07/2001,25.7,30,23,82,0.14,0.535
16/07/2001,25.5,29.5,23.3,86,6.87,0.534
17/07/2001,24.8,26.6,23.5,92,4.62,0.532
18/07/2001,25.2,26.8,23.5,92,15.36,0.537
19/07/2001,25,26.8,23.6,92,9.2,0.536
20/07/2001,25.3,29.1,23.4,90,9.87,0.536
21/07/2001,25.3,29.6,22.4,86,1.25,0.532
22/07/2001,25,27.9,23.2,88,2.91,0.53
23/07/2001,24.9,26.6,23.3,92,14.79,0.533
24/07/2001,25.5,27,24.1,92,31.33,0.542
25/07/2001,25.4,27,24.2,92,34.71,0.552
26/07/2001,24.6,25,24,93,45.23,0.566
27/07/2001,24.6,25.3,23.7,93,7.55,0.564
28/07/2001,25.6,29.3,23.6,86,1.92,0.557
29/07/2001,24.9,27.7,23.5,90,8.48,0.553
30/07/2001,25.4,27.9,23.6,87,1.91,0.548
31/07/2001,25.8,28.3,23.7,89,13.21,0.547
01/08/2001,26.8,31.2,23.7,80,2.17,0.542
02/08/2001,25.8,30.8,24,90,44.78,0.552
03/08/2001,24.9,26.8,23.6,93,23.84,0.56
04/08/2001,24.4,25.3,23.5,94,8.11,0.56
05/08/2001,24.8,25.5,23.9,94,7.56,0.557
06/08/2001,24.9,25.8,24.1,94,11.85,0.555
07/08/2001,25.6,29.1,24,91,6.72,0.551
08/08/2001,25.3,27.1,24.1,93,10.6,0.549
09/08/2001,25.7,28.6,24.2,90,9.11,0.547
10/08/2001,24.8,27.8,23.9,92,8.43,0.547
11/08/2001,25.5,30,23.6,91,29.64,0.552
12/08/2001,24.7,25.7,23.1,93,64.92,0.563
13/08/2001,23.8,28.9,22.7,91,10.91,0.574
14/08/2001,23.5,24.8,22.5,93,11.42,0.569
15/08/2001,23.4,24.4,22.5,94,6.1,0.563
16/08/2001,24.8,26.9,23.6,90,1.19,0.557
17/08/2001,24.9,26.3,23.7,93,16.12,0.556
18/08/2001,24.9,26.5,23.9,94,19.26,0.558
19/08/2001,24.9,25.9,23.9,94,8.17,0.556
20/08/2001,25,26.3,23.8,94,11.18,0.555
21/08/2001,25.4,29.3,23.7,91,6.7,0.55
22/08/2001,26,30.4,24.1,88,3.67,0.546
23/08/2001,25.5,29.3,23.5,89,3.01,0.543
24/08/2001,25.6,30.1,23.9,87,13.59,0.541
25/08/2001,24.7,26.6,23.4,93,20.35,0.548
26/08/2001,25.7,29.9,23.6,86,6.64,0.544
27/08/2001,25,26.8,23.2,90,3.12,0.54
28/08/2001,26.3,31.3,23.3,81,1.17,0.535
29/08/2001,26.2,30.5,23.2,79,0.26,0.53
30/08/2001,26.5,31.6,21.7,74,0,0.525
31/08/2001,25.9,30.3,21.5,76,0.39,0.521
01/09/2001,26,30.5,22.3,78,0.9,0.518
02/09/2001,25,28.5,23,89,10.82,0.518
03/09/2001,24,25.3,23,93,5.27,0.517
04/09/2001,25.1,28.7,22.7,83,0.64,0.513
05/09/2001,24.5,25.6,23.6,92,10.64,0.514
06/09/2001,25.1,26.9,23.5,93,12.41,0.516
07/09/2001,25.7,29.2,23.7,91,14.18,0.518
08/09/2001,26.5,30.6,24.1,86,17.22,0.519
09/09/2001,25.1,26.7,23.8,93,9.17,0.52
10/09/2001,25,28.2,23.3,91,4.32,0.517
11/09/2001,25.7,30.1,23.6,89,9.9,0.515
12/09/2001,25.3,27.8,23.8,88,1.77,0.511
13/09/2001,25.4,29.5,23.6,91,7.46,0.509
14/09/2001,25.5,29.1,24,92,11.36,0.509
15/09/2001,25.7,28.2,24.5,93,9.2,0.508
16/09/2001,25.3,26.3,24.1,94,21.5,0.513
17/09/2001,25,28.1,24,91,3.64,0.509
18/09/2001,25.3,28.2,24.2,92,6.01,0.506
19/09/2001,25.1,25.7,24.4,94,19.75,0.51
20/09/2001,24.7,24.9,24,95,29.81,0.517
21/09/2001,24.2,24.5,23.8,95,28.75,0.526
22/09/2001,24.5,24.8,24,94,6.95,0.522
23/09/2001,25,25.8,24.3,94,13.26,0.52
24/09/2001,25.1,27.3,24.3,93,5.19,0.514
25/09/2001,24.8,25.5,24.2,95,12.58,0.514
26/09/2001,24.5,25.1,24,95,5.78,0.511
27/09/2001,25.8,29.8,24.1,89,3.56,0.505
28/09/2001,25.9,29.6,24.1,91,11.15,0.504
29/09/2001,25.8,29.2,24.3,92,9.53,0.503
30/09/2001,25.7,27.1,24.8,93,4.63,0.5
01/10/2001,25.9,29.1,24.8,92,6.93,0.496
02/10/2001,26,29.4,24.6,90,4.12,0.493
03/10/2001,27,31.6,24.3,83,1.33,0.488
04/10/2001,26.1,28.5,24.4,91,6.15,0.485
05/10/2001,26.4,30.5,24.3,89,9.86,0.485
06/10/2001,25.5,27,24.2,94,11.75,0.487
07/10/2001,25.4,26,24.7,94,8.73,0.485
08/10/2001,25.3,25.8,24.3,94,14.66,0.487
09/10/2001,25.9,28.8,23.8,87,3.33,0.482
10/10/2001,26.4,32.8,23.5,83,4.03,0.479
11/10/2001,23,22,23.2,95,88.09,0.509
12/10/2001,24.9,25.9,23.8,91,6.47,0.511
13/10/2001,27.5,32.5,24.3,77,6.1,0.501
14/10/2001,25.3,28.3,22.9,93,17.19,0.501
15/10/2001,27.6,33.8,22.3,70,0,0.492
16/10/2001,26.7,33.5,21.6,74,0,0.484
17/10/2001,26.9,31.9,23.4,78,0,0.478
18/10/2001,27.7,32.1,24,77,0.58,0.472
19/10/2001,26.5,31,24.7,90,17.45,0.475
20/10/2001,25.7,26.4,24.9,93,18.52,0.478
21/10/2001,25.7,28.3,24.5,90,7.4,0.479
22/10/2001,25.7,30,23.6,91,23.13,0.482
23/10/2001,25.7,31.2,22.6,84,1.92,0.478
24/10/2001,25.9,31.6,22.9,85,7.98,0.475
25/10/2001,27.1,33.1,23.6,80,2.8,0.47
26/10/2001,25.9,30.3,23.9,91,17.15,0.471
27/10/2001,25.4,29.1,23.8,87,12.86,0.472
28/10/2001,26.3,31.2,22.7,71,0,0.465
29/10/2001,26.3,31.3,22.1,72,0,0.457
30/10/2001,26.6,32.1,22.1,70,0,0.452
31/10/2001,26.8,31.9,22.8,69,0,0.447
01/11/2001,24.2,28.4,23.1,89,6.05,0.446
02/11/2001,26,29.8,23.2,78,0,0.442
03/11/2001,26.5,29.6,23.5,77,9.82,0.44
04/11/2001,23.7,23.4,23.7,91,1.94,0.443
05/11/2001,26,30.9,23.4,85,7.66,0.443
06/11/2001,26.4,31.8,23.8,83,7.45,0.442
07/11/2001,25.9,29.5,22.6,70,0,0.437
08/11/2001,24.8,29.5,21.1,70,0,0.431
09/11/2001,24.6,30,18.9,68,0,0.428
10/11/2001,24.9,30,21.3,76,0,0.424
11/11/2001,26.5,32.3,24,85,11.55,0.427
12/11/2001,27.6,33,23.3,73,0,0.423
13/11/2001,26.3,31.5,23.4,86,36.5,0.427
14/11/2001,24.5,27,21.4,86,13.39,0.447
15/11/2001,24.7,31.3,19.2,78,0,0.439
16/11/2001,24.9,30.9,20.8,79,0,0.434
17/11/2001,26,30.9,22.6,77,0,0.429
18/11/2001,24.5,26.3,22.1,91,15.34,0.433
19/11/2001,24.1,27.8,20.9,76,0,0.428
20/11/2001,24.1,29.1,18.7,65,0,0.424
21/11/2001,25.1,29.7,20.4,70,4.97,0.42
22/11/2001,22.8,25,21.2,90,41.3,0.438
23/11/2001,24.4,30,21.9,86,6.06,0.441
24/11/2001,25,29.4,22.6,79,0.32,0.435
25/11/2001,25,29.3,21.9,70,0,0.428
26/11/2001,25.3,29.8,22.2,73,0,0.423
27/11/2001,25.8,30.3,22.5,72,0,0.419
28/11/2001,26,30.4,22.7,73,0,0.414
29/11/2001,24.9,29.4,21.3,70,0,0.41
30/11/2001,24.1,28.9,20,65,0,0.405
01/12/2001,23.4,28.4,20.4,64,0,0.401
02/12/2001,23.6,28.7,19.6,69,0,0.398
03/12/2001,23.8,27.5,20,71,0,0.395
04/12/2001,23.7,28.3,19.7,65,0,0.393
05/12/2001,24.2,29.4,19.8,69,0,0.389
06/12/2001,24.3,28.9,20.3,70,0,0.386
07/12/2001,24.6,29.4,21.4,63,0,0.381
08/12/2001,24.8,28.1,22.1,73,0,0.38
09/12/2001,26.4,31.4,23.2,71,0,0.377
10/12/2001,25,30,20.9,69,0,0.372
11/12/2001,24.2,28.9,20.8,67,0,0.368
12/12/2001,24.8,29.5,21.6,67,0,0.366
13/12/2001,25.5,29.9,22.3,72,0,0.364
14/12/2001,26,31,21.8,69,0,0.361
15/12/2001,25.9,31.5,21.1,67,0,0.358
16/12/2001,25.8,31,22.1,67,0,0.355
17/12/2001,26.1,31,21.9,70,0,0.351
18/12/2001,26.4,31.6,21.9,68,0,0.348
19/12/2001,26.9,31.8,22.9,70,0,0.346
20/12/2001,27.2,31.5,23.1,67,0,0.343
21/12/2001,24.8,29.8,20.4,66,0,0.336
22/12/2001,24,29.9,18.8,68,0,0.332
23/12/2001,22.8,28.7,17.8,63,0,0.326
24/12/2001,23.4,28.3,18.7,64,0,0.321
25/12/2001,22.5,26.2,19.3,59,0,0.313
26/12/2001,22.2,26.4,19.6,60,0,0.305
27/12/2001,23.4,27.1,20,63,0,0.302
28/12/2001,24.4,27.9,21.4,72,0,0.301
29/12/2001,25.2,30.5,21,67,0,0.299
30/12/2001,25.3,30.9,21.2,65,0,0.296
31/12/2001,25.7,31.3,21.7,64,0,0.293
01/01/2002,25.6,31.2,21.2,63,0,0.29
02/01/2002,26.1,30.6,21.7,69,0,0.291
03/01/2002,27.2,32.2,23,65,0,0.29
04/01/2002,26.7,31.1,23.4,65,0.1,0.291
05/01/2002,26.6,31.5,23,66,0,0.289
06/01/2002,25.7,30.4,21.9,67,0,0.289
07/01/2002,26.4,31.7,22.3,64,0,0.289
08/01/2002,27.4,33.1,23,62,0,0.288
09/01/2002,26.3,31.7,21.8,63,0,0.287
10/01/2002,25.2,30.6,21.1,59,0,0.286
11/01/2002,24.4,30.1,20.3,60,0,0.286
12/01/2002,23.3,29.2,19.1,58,0,0.286
13/01/2002,23.6,28.4,19.5,53,0,0.286
14/01/2002,23.3,23.4,22.1,68,0.17,0.288
15/01/2002,26,29.5,22.7,63,0,0.288
16/01/2002,25.3,30.1,21.4,61,0,0.287
17/01/2002,25,29.9,21,63,0,0.287
18/01/2002,25,30.4,20.5,58,0,0.287
19/01/2002,26.3,32.3,20.9,57,0,0.285
20/01/2002,27.5,33.3,21.9,59,0,0.285
21/01/2002,27.8,33.4,22.7,61,0,0.285
22/01/2002,27.9,33.8,20.6,54,0,0.285
23/01/2002,27,33.8,21.2,56,0,0.284
24/01/2002,28.7,34.1,23.3,56,0.07,0.284
25/01/2002,26.5,32,22.1,60,0,0.284
26/01/2002,26.7,32.7,20.9,57,0,0.284
27/01/2002,27.4,33.3,20.9,50,0,0.283
28/01/2002,27.6,34,19.4,51,0,0.282
29/01/2002,27,34.2,18.9,51,0,0.282
30/01/2002,27.7,33.8,20.7,54,0,0.281
31/01/2002,25.3,31,21.1,58,0,0.281
01/02/2002,24.4,29.6,20.9,60,0,0.281
02/02/2002,25,30.6,20.3,57,0,0.281
03/02/2002,25.4,31,20.7,55,0,0.281
04/02/2002,27.6,32.6,21.9,56,0,0.281
05/02/2002,28,33.7,23.3,58,0,0.28
06/02/2002,27.3,33.1,23,60,0,0.28
07/02/2002,26.1,31.2,22.6,60,0,0.28
08/02/2002,26.1,31.2,21.6,54,0,0.28
09/02/2002,26.1,32.1,22,58,0,0.279
10/02/2002,26.2,32,21.7,56,0,0.278
11/02/2002,26.5,31.9,22,53,0,0.278
12/02/2002,26.7,32.6,21.1,54,0,0.278
13/02/2002,26.5,32.7,20.9,53,0,0.277
14/02/2002,26.3,32.3,20.8,53,0,0.277
15/02/2002,26.7,32.2,21.6,53,0,0.277
16/02/2002,26.5,32,20.9,53,0,0.276
17/02/2002,26.3,32.3,20.2,47,0,0.275
18/02/2002,26.8,33,17.4,44,0,0.275
19/02/2002,26.2,34.2,17.6,40,0,0.273
20/02/2002,28.3,35,20.4,46,0,0.273
21/02/2002,27.1,33,22.1,50,0,0.273
22/02/2002,27.2,33.1,20.9,43,0,0.272
23/02/2002,27.5,33.3,21.9,47,0,0.271
24/02/2002,26.7,32.2,22.6,53,0,0.271
25/02/2002,26.8,32.3,22.2,54,0,0.271
26/02/2002,27,32.6,22.4,55,0,0.271
27/02/2002,27.1,32.6,22.5,54,0,0.27
28/02/2002,27.2,32.8,23.1,53,0,0.27
01/03/2002,26.9,32.4,22.3,56,0,0.269
02/03/2002,27.1,32.4,22.9,53,0,0.268
03/03/2002,26.1,31.1,22.6,54,0,0.268
04/03/2002,26.9,31.7,23.2,55,0,0.267
05/03/2002,27.2,29.3,24.5,64,0,0.268
06/03/2002,28.8,33.7,24.7,56,0,0.268
07/03/2002,29.2,34.4,24.8,52,0,0.267
08/03/2002,29.2,35.8,21.2,47,0,0.266
09/03/2002,29.9,36.7,23.6,45,0,0.266
10/03/2002,30,36,25.2,48,0,0.266
11/03/2002,31.1,37.4,25,47,0.06,0.266
12/03/2002,30.2,37,22.2,46,0,0.265
13/03/2002,30.4,36.5,24.2,51,0.07,0.265
14/03/2002,28.5,36.6,24.2,72,1.71,0.272
15/03/2002,29,35.8,22.6,59,0.07,0.269
16/03/2002,31.8,37.9,25.9,48,0,0.266
17/03/2002,29.3,35.4,24.7,70,2.14,0.269
18/03/2002,28.5,35.9,24.5,73,2.69,0.278
19/03/2002,30.2,36.2,24.7,60,0.68,0.272
20/03/2002,30.7,36.9,24.7,52,0.48,0.268
21/03/2002,31.8,39.4,25.6,43,0,0.268
22/03/2002,31.5,37.7,25.4,48,0.14,0.269
23/03/2002,31,37.6,23.2,46,0.21,0.269
24/03/2002,32,40.3,23.9,39,0,0.269
25/03/2002,32,39.9,23.2,38,0,0.27
26/03/2002,31.3,40.4,19.7,33,0,0.27
27/03/2002,32.6,41,25,40,0,0.271
28/03/2002,30.2,38.1,24,44,0,0.272
29/03/2002,31.3,38.5,25.1,44,0,0.273
30/03/2002,31.3,38.9,24.1,46,0,0.274
31/03/2002,32.8,40.7,24.5,40,0.14,0.275
01/04/2002,29.9,38.5,25.6,66,13.16,0.297
02/04/2002,25.5,26.6,24.3,87,4.07,0.326
03/04/2002,26.7,30.3,25.1,84,5.36,0.325
04/04/2002,27,29.2,25.4,85,13.91,0.333
05/04/2002,27.4,32.6,25,83,13.58,0.346
06/04/2002,26.9,31.3,24,85,8.5,0.353
07/04/2002,28.3,33.9,24.9,73,12.56,0.348
08/04/2002,27.3,33.7,22.9,73,1.09,0.347
09/04/2002,26.3,30.8,23.9,77,0.44,0.337
10/04/2002,27.3,33.5,24.1,82,4.94,0.347
11/04/2002,27.2,33.1,23.3,83,12.59,0.364
12/04/2002,28.2,34.5,24.8,76,6.2,0.366
13/04/2002,27.8,34.6,24.1,80,11.18,0.373
14/04/2002,26.8,31.9,24.7,85,10.9,0.382
15/04/2002,26,29.6,24.2,85,9.6,0.388
16/04/2002,26.5,30.6,24.1,85,13.07,0.397
17/04/2002,26.6,32.5,23.5,82,10.22,0.4
18/04/2002,28.4,33.5,24.5,64,0.07,0.386
19/04/2002,27.6,33.6,23.2,72,1.62,0.376
20/04/2002,28.7,34.8,24.1,64,0.3,0.368
21/04/2002,28.7,35.6,24,68,0.74,0.362
22/04/2002,29,35.8,24.5,71,3.33,0.372
23/04/2002,28,31.9,25.7,80,17.43,0.398
24/04/2002,26.6,28,25,87,11.73,0.421
25/04/2002,27.9,34.2,24.3,78,6.1,0.418
26/04/2002,27.3,31.4,25.6,85,11.46,0.429
27/04/2002,27.7,30.9,25.7,83,8.42,0.433
28/04/2002,27.3,31.9,25.5,84,3.36,0.433
29/04/2002,27.7,31.4,25.8,84,5.68,0.437
30/04/2002,27,28.6,25.5,88,8.67,0.443
01/05/2002,26.8,27.7,25.3,88,10.48,0.451
02/05/2002,26.7,29.5,24.2,87,13.34,0.458
03/05/2002,27.2,32.4,24.2,81,3.84,0.456
04/05/2002,27.3,31.1,24.7,84,7.32,0.459
05/05/2002,27.9,34.5,24.3,79,6.87,0.461
06/05/2002,28.2,34.5,24.9,78,5.71,0.462
07/05/2002,28.7,34.3,24.9,73,8.78,0.462
08/05/2002,27.7,34.6,22.8,77,6.89,0.468
09/05/2002,26.8,32.8,23.6,82,9.57,0.472
10/05/2002,26.6,31.7,22.9,84,16.1,0.48
11/05/2002,27.8,34.4,22.5,76,4.57,0.478
12/05/2002,27.3,34,22.6,80,9.84,0.483
13/05/2002,27.1,31.9,25,85,19.07,0.494
14/05/2002,27.2,30.6,25.1,84,16.37,0.5
15/05/2002,26.8,28.7,24.9,88,8.11,0.504
16/05/2002,27.5,30.9,25.3,83,2.65,0.501
17/05/2002,26.6,28.7,25.2,87,2.68,0.499
18/05/2002,26.5,27.1,25.3,89,8.94,0.504
19/05/2002,26.6,27.8,25.4,89,8.4,0.504
20/05/2002,26.5,28.8,24.9,87,3.05,0.504
21/05/2002,27.2,30.5,25.4,86,5.42,0.503
22/05/2002,26.7,29.2,24.5,85,3.78,0.502
23/05/2002,27.2,31,25.1,80,1.91,0.499
24/05/2002,27.3,29.4,25.1,81,0.29,0.496
25/05/2002,27.2,31.5,24.6,83,2.93,0.495
26/05/2002,28.2,33.1,25.5,78,0.69,0.49
27/05/2002,26.8,28.7,25.1,88,11.69,0.497
28/05/2002,27.3,32.3,24.9,84,7.58,0.498
29/05/2002,26.7,28.6,24.9,88,8.68,0.498
30/05/2002,26.2,29.9,24.4,87,10.01,0.501
31/05/2002,25.4,27.2,24.2,90,12.21,0.505
01/06/2002,25.7,29.2,24,88,17.4,0.512
02/06/2002,26.6,30,23.9,81,3.09,0.509
03/06/2002,26.9,31.2,24.4,81,0.75,0.505
04/06/2002,27.2,32.3,24.4,82,3.05,0.504
05/06/2002,26.5,30.5,24.7,87,7.48,0.505
06/06/2002,26.4,31.3,24.4,85,5.78,0.505
07/06/2002,25.3,28.4,23.9,89,2.81,0.503
08/06/2002,26.1,30.1,24.1,83,1.02,0.501
09/06/2002,26.1,29.4,24.2,85,4.59,0.501
10/06/2002,26.1,30.3,24.3,88,12.62,0.506
11/06/2002,26.2,30.8,24.1,88,8.89,0.506
12/06/2002,26,30.6,24.2,89,14.18,0.513
13/06/2002,25.9,29.5,23.9,90,13.13,0.517
14/06/2002,26.5,30.1,24.4,88,5.43,0.515
15/06/2002,27.6,32.2,24.6,79,0.49,0.512
16/06/2002,27.9,32.7,24.6,78,0.25,0.508
17/06/2002,26.8,31.9,24,85,4.72,0.508
18/06/2002,26.2,30.8,24,88,9.91,0.51
19/06/2002,25.8,29.7,23.1,86,2.79,0.507
20/06/2002,25.9,29.7,23.4,83,3.07,0.507
21/06/2002,25.6,29.5,23.7,87,6.85,0.508
22/06/2002,25.9,30.6,23.8,85,4.31,0.508
23/06/2002,24.8,27.7,23.1,91,7.51,0.51
24/06/2002,25.1,27.7,23.3,90,8.64,0.511
25/06/2002,24.5,28,23.1,91,10.34,0.514
26/06/2002,25.6,28.5,23.7,89,24.54,0.522
27/06/2002,25.1,26.6,23.2,90,11.63,0.524
28/06/2002,24.7,26.5,22.9,91,7.18,0.524
29/06/2002,25.2,27.9,22.6,87,2.23,0.522
30/06/2002,25.5,30.5,22.2,83,4.08,0.519
01/07/2002,26.5,31.6,22.5,73,0,0.516
02/07/2002,26.5,31.6,22.8,73,0,0.511
03/07/2002,26.5,31.7,22.2,76,0.58,0.507
04/07/2002,24.7,27.4,22.7,91,24.88,0.518
05/07/2002,23.9,25.7,22.5,92,14.5,0.52
06/07/2002,24.7,26,23.3,92,23.34,0.526
07/07/2002,24.9,26.2,23.5,92,25.44,0.534
08/07/2002,25,27.9,23.7,90,47.06,0.542
09/07/2002,24.2,25.1,23.5,93,21.49,0.554
10/07/2002,25.1,26.8,23.5,92,21.3,0.556
11/07/2002,26.3,30.4,23.6,83,0.71,0.55
12/07/2002,26.5,31,23.8,82,1.27,0.543
13/07/2002,26.2,29.2,23.8,85,3.95,0.539
14/07/2002,26.1,29.4,23.5,86,3.38,0.536
15/07/2002,25.4,28,23.7,91,15.04,0.537
16/07/2002,25.2,26.8,23.4,92,10.8,0.537
17/07/2002,25.3,28.7,22.8,85,1.82,0.532
18/07/2002,25.3,30.2,22.9,87,5.73,0.531
19/07/2002,25,30.3,21.9,87,6.13,0.528
20/07/2002,24.8,28.9,22.4,85,1.39,0.525
21/07/2002,25.8,28.7,22.8,80,0.97,0.521
22/07/2002,27.1,31.8,23.9,78,0.28,0.517
23/07/2002,25.7,28.3,23.9,87,4.56,0.517
24/07/2002,26.7,30.5,23.5,81,0.97,0.512
25/07/2002,26.8,31.1,23.7,79,0.55,0.509
26/07/2002,27,31.6,23.1,74,0.55,0.505
27/07/2002,26.6,32,23,80,2.33,0.502
28/07/2002,25.3,26.7,23.6,92,21.37,0.511
29/07/2002,25.8,29.8,23.8,89,10.39,0.511
30/07/2002,25.3,28.2,22.9,91,11.88,0.513
31/07/2002,25.6,29.3,23.7,88,6.4,0.512
01/08/2002,26.2,31,23.2,84,4.08,0.508
02/08/2002,25.7,29.3,23.2,84,2.58,0.507
03/08/2002,24.4,25.7,22.5,93,8.54,0.509
04/08/2002,24.4,27.4,22.5,91,12.04,0.51
05/08/2002,24.7,28.3,23.3,90,7.7,0.51
06/08/2002,24,24.5,23,94,4.18,0.51
07/08/2002,25.1,28.3,23.7,90,3.77,0.509
08/08/2002,25.7,29.8,23.7,85,0.54,0.505
09/08/2002,26.1,30.8,23.9,87,9.12,0.507
10/08/2002,26.5,31.5,24.1,86,2.01,0.503
11/08/2002,25.6,29.2,24,91,14.96,0.508
12/08/2002,24.1,24.8,23.2,94,23.34,0.515
13/08/2002,24.6,28.2,22.9,89,3.33,0.515
14/08/2002,24.4,26.8,23.2,92,13.02,0.518
15/08/2002,24.2,25.4,22.8,94,11.14,0.52
16/08/2002,24.5,25.7,23.5,93,6.36,0.519
17/08/2002,24.8,27.8,23.4,92,6.74,0.517
18/08/2002,25.4,28.9,23.1,85,0.53,0.514
19/08/2002,25.6,29.8,23.3,85,0.53,0.51
20/08/2002,25.2,28.9,23.3,88,4.47,0.509
21/08/2002,25.1,30.3,22.4,87,3.55,0.507
22/08/2002,25.2,27.6,23.6,91,17.18,0.511
23/08/2002,24.8,26.3,22.9,93,7.59,0.512
24/08/2002,25.2,28.7,23.5,92,11.24,0.513
25/08/2002,25.5,27.8,23.8,90,8.74,0.513
26/08/2002,25.2,29,23.8,92,9.9,0.514
27/08/2002,25.1,28.4,23.8,90,2.34,0.512
28/08/2002,24.4,25.4,23.4,94,5.32,0.511
29/08/2002,25,28,23.6,91,4.67,0.51
30/08/2002,25.1,28.8,23.7,92,7.12,0.51
31/08/2002,25.3,28.8,23.7,92,12.28,0.511
01/09/2002,25.8,28.3,23.6,86,0.77,0.508
02/09/2002,25.6,28.6,23.1,82,0.26,0.504
03/09/2002,26.6,31.6,23.5,80,3.09,0.501
04/09/2002,25.9,30,24,91,11.05,0.502
05/09/2002,26.2,30.8,23.7,86,7.05,0.501
06/09/2002,26.1,31.7,23.7,87,4.61,0.499
07/09/2002,26,30.6,23.7,87,4.73,0.495
08/09/2002,26.4,31.7,23.8,85,3.57,0.493
09/09/2002,26.2,31,23.2,84,0.89,0.489
10/09/2002,27,33.7,23.7,84,14.12,0.491
11/09/2002,25.6,29.5,22.4,91,17.9,0.495
12/09/2002,25.9,32.2,22.5,85,4.31,0.492
13/09/2002,25.6,30.7,23.1,89,8.6,0.491
14/09/2002,25.3,30.4,23,90,17.68,0.495
15/09/2002,25.3,27.7,23.1,92,13.99,0.496
16/09/2002,25.6,27.4,23.8,92,15.6,0.498
17/09/2002,25.2,29.1,23.2,90,10.04,0.498
18/09/2002,25.8,28.7,23.8,87,2.51,0.493
19/09/2002,25.5,29.3,23.5,91,12.75,0.495
20/09/2002,26.7,33.7,21.8,78,1,0.489
21/09/2002,25.4,31.5,22.2,87,15.44,0.491
22/09/2002,25.6,31.4,21.7,85,4.35,0.487
23/09/2002,26.4,32.7,22.9,81,5.21,0.484
24/09/2002,25.4,30.8,22.4,90,18.43,0.488
25/09/2002,26.3,33,21.3,76,1.11,0.482
26/09/2002,26.4,32.8,21.3,77,0.62,0.476
27/09/2002,26.9,33.1,22.6,75,1.97,0.472
28/09/2002,26.9,33.2,23.1,79,16.42,0.473
29/09/2002,25.2,27.6,23.5,93,16.75,0.479
30/09/2002,25.1,29.5,22.7,90,17.19,0.483
