time,river_discharge,temperature_mean,temperature_max,temperature_min,relative_humidity_mean,precipitation_sum,soil_moisture_mean,flood_occured,discharge_rolling_mean
16/03/2019,2.06,31.1,38.5,22.7,40,0.0,0.265,False,2.019999999999985
17/03/2019,2.03,31.1,37.9,24.6,45,0.0,0.265,False,2.0399999999999845
18/03/2019,2.0,29.8,36.6,23.4,48,0.07,0.266,False,2.0299999999999847
19/03/2019,1.97,31.5,39.0,23.5,38,0.0,0.266,False,1.9999999999999842
20/03/2019,1.97,31.8,38.4,25.7,46,0.0,0.267,False,1.9799999999999844
21/03/2019,1.97,30.0,37.4,24.4,53,0.0,0.268,False,1.97
22/03/2019,2.0,29.8,36.7,24.9,47,0.0,0.268,False,1.9799999999999847
23/03/2019,2.06,30.0,36.6,25.5,52,0.0,0.269,False,2.0099999999999842
24/03/2019,2.18,31.1,38.5,23.5,53,0.42,0.27,False,2.0799999999999845
25/03/2019,2.6,30.4,39.7,24.5,66,8.34,0.292,False,2.2799999999999847
26/03/2019,2.62,28.2,33.5,25.2,78,1.95,0.306,False,2.4666666666666512
27/03/2019,2.44,28.9,35.7,25.5,77,6.65,0.31,False,2.553333333333318
28/03/2019,2.31,27.7,32.2,24.9,75,0.07,0.305,False,2.4566666666666515
29/03/2019,2.25,27.2,31.5,25.4,83,7.68,0.318,False,2.333333333333318
30/03/2019,2.37,27.1,30.5,25.8,87,12.3,0.332,False,2.3099999999999845
31/03/2019,3.09,27.1,30.4,25.3,86,7.73,0.337,False,2.5699999999999843
01/04/2019,3.35,27.5,30.8,25.5,86,7.18,0.339,False,2.936666666666651
02/04/2019,3.72,27.4,31.4,25.2,84,3.14,0.334,False,3.386666666666651
03/04/2019,3.79,27.9,31.3,25.1,80,2.36,0.328,False,3.619999999999985
04/04/2019,4.04,28.1,33.2,23.6,77,1.0,0.317,False,3.849999999999985
05/04/2019,4.28,28.6,34.6,23.1,65,0.36,0.304,False,4.036666666666651
06/04/2019,5.59,30.4,36.1,25.3,52,0.07,0.299,False,4.636666666666652
07/04/2019,5.65,31.3,36.6,25.8,53,0.07,0.299,False,5.173333333333318
08/04/2019,5.25,30.2,36.1,24.0,63,0.87,0.299,False,5.496666666666651
09/04/2019,4.97,28.4,35.7,19.9,52,0.07,0.298,False,5.289999999999984
10/04/2019,4.71,31.2,37.5,24.6,41,0.0,0.296,False,4.9766666666666515
11/04/2019,4.37,31.3,38.3,23.7,43,0.0,0.296,False,4.6833333333333185
12/04/2019,4.22,31.6,38.6,24.3,43,0.0,0.296,False,4.433333333333318
13/04/2019,4.66,31.3,38.1,24.0,44,0.0,0.295,False,4.416666666666651
14/04/2019,4.94,31.1,38.6,23.3,40,0.0,0.295,False,4.606666666666651
15/04/2019,5.31,31.3,38.8,24.6,44,0.15,0.295,False,4.969999999999985
16/04/2019,5.5,30.5,37.9,24.8,62,1.47,0.299,False,5.249999999999985
17/04/2019,5.62,27.9,32.7,25.2,79,2.65,0.307,False,5.4766666666666515
18/04/2019,5.47,27.4,32.8,25.3,85,8.47,0.334,False,5.529999999999984
19/04/2019,5.28,26.3,27.4,24.4,88,6.93,0.343,False,5.456666666666652
20/04/2019,5.0,28.3,32.3,25.2,76,0.59,0.326,False,5.249999999999985
21/04/2019,4.71,27.8,31.9,25.7,84,4.21,0.333,False,4.996666666666651
22/04/2019,4.5,27.8,32.1,25.9,84,5.92,0.343,False,4.736666666666651
23/04/2019,4.25,27.9,32.8,25.7,81,3.04,0.338,False,4.486666666666651
24/04/2019,4.0,29.4,33.3,26.4,70,0.07,0.325,False,4.249999999999985
25/04/2019,3.75,31.0,36.3,26.8,61,0.07,0.311,False,3.9999999999999845
26/04/2019,3.5,31.6,37.2,27.3,56,0.0,0.308,False,3.7499999999999845
27/04/2019,3.32,31.2,36.7,26.4,60,0.52,0.308,False,3.5233333333333174
28/04/2019,3.25,31.8,37.2,25.5,50,0.07,0.307,False,3.356666666666651
29/04/2019,3.84,32.9,39.7,25.2,43,0.0,0.307,False,3.469999999999984
30/04/2019,3.97,32.3,37.7,26.0,46,0.37,0.307,False,3.686666666666651
01/05/2019,3.97,28.8,35.2,24.8,73,2.77,0.313,False,3.926666666666651
02/05/2019,3.88,31.2,36.2,26.0,55,0.22,0.31,False,3.939999999999984
03/05/2019,3.81,30.4,38.2,24.7,63,1.42,0.311,False,3.886666666666651
04/05/2019,3.91,28.0,33.7,24.6,79,5.77,0.334,False,3.8666666666666507
05/05/2019,4.22,27.7,32.5,25.4,78,4.54,0.346,False,3.9799999999999844
06/05/2019,4.15,28.2,33.2,24.8,72,1.17,0.334,False,4.093333333333318
07/05/2019,4.41,28.7,36.7,24.3,75,10.97,0.348,False,4.259999999999985
08/05/2019,4.41,27.3,34.4,23.0,81,4.23,0.353,False,4.323333333333317
09/05/2019,4.28,29.3,36.9,21.7,61,0.57,0.337,False,4.366666666666652
10/05/2019,5.31,31.2,37.2,24.0,47,0.0,0.319,False,4.666666666666651
11/05/2019,7.99,31.2,39.1,24.2,57,0.99,0.317,False,5.859999999999985
12/05/2019,10.25,28.6,36.0,24.7,76,4.19,0.328,False,7.8499999999999845
13/05/2019,9.99,28.9,36.3,25.2,75,3.31,0.338,False,9.409999999999984
14/05/2019,9.21,30.4,34.9,25.8,59,0.0,0.332,False,9.81666666666665
15/05/2019,8.53,32.6,38.0,26.3,49,0.17,0.318,False,9.243333333333318
16/05/2019,8.31,33.0,40.9,26.0,50,0.62,0.317,False,8.683333333333318
17/05/2019,7.99,31.4,38.2,24.8,60,1.78,0.318,False,8.276666666666651
18/05/2019,7.43,29.7,36.1,25.0,69,0.45,0.32,False,7.909999999999985
19/05/2019,6.85,30.5,37.8,24.7,63,1.55,0.319,False,7.423333333333318
20/05/2019,6.38,28.5,36.0,25.0,80,8.84,0.342,False,6.88666666666665
21/05/2019,6.1,28.9,36.8,24.5,74,2.33,0.347,False,6.443333333333317
22/05/2019,5.84,27.3,31.3,24.9,85,11.12,0.361,False,6.1066666666666505
23/05/2019,6.28,26.9,28.1,25.1,88,10.29,0.367,False,6.073333333333317
24/05/2019,6.5,27.1,29.7,25.2,87,12.05,0.372,False,6.20666666666665
25/05/2019,6.16,26.6,28.7,24.2,87,4.39,0.37,False,6.3133333333333175
26/05/2019,6.35,26.9,31.2,24.1,86,8.48,0.372,False,6.336666666666651
27/05/2019,6.41,27.3,32.5,24.1,83,5.38,0.371,False,6.306666666666651
28/05/2019,6.82,28.0,32.4,24.7,81,6.75,0.371,False,6.52666666666665
29/05/2019,7.05,27.4,31.0,25.1,85,5.5,0.376,False,6.759999999999984
30/05/2019,7.38,27.3,30.8,25.1,88,12.04,0.381,False,7.083333333333317
31/05/2019,7.91,26.9,29.3,24.5,89,8.32,0.382,False,7.446666666666651
01/06/2019,8.38,27.7,31.9,24.5,80,1.16,0.37,False,7.889999999999984
02/06/2019,8.66,27.9,33.0,25.1,82,3.51,0.363,False,8.31666666666665
03/06/2019,8.53,27.5,32.2,25.2,86,5.8,0.373,False,8.523333333333317
04/06/2019,10.56,27.3,32.3,24.4,87,11.83,0.385,False,9.249999999999984
05/06/2019,16.22,26.9,31.2,24.3,89,11.96,0.391,False,11.769999999999984
06/06/2019,22.23,26.9,30.9,24.8,89,9.42,0.392,False,16.33666666666665
07/06/2019,27.44,26.8,32.0,24.6,85,4.82,0.389,False,21.96333333333332
08/06/2019,25.85,25.7,29.1,23.3,87,6.79,0.392,False,25.173333333333318
09/06/2019,23.6,27.1,31.0,24.7,78,0.0,0.379,False,25.629999999999985
10/06/2019,22.44,26.9,30.7,24.2,79,0.12,0.368,False,23.96333333333332
11/06/2019,22.07,26.0,31.8,23.0,86,13.3,0.391,False,22.70333333333332
12/06/2019,20.73,26.5,31.7,23.8,82,5.66,0.395,False,21.746666666666652
13/06/2019,19.84,26.5,30.9,23.7,83,2.5,0.389,False,20.879999999999985
14/06/2019,19.37,27.2,31.4,24.0,79,0.0,0.378,False,19.979999999999983
15/06/2019,19.32,27.2,32.3,24.1,81,3.04,0.372,False,19.509999999999984
16/06/2019,18.54,26.3,29.2,24.7,90,5.03,0.376,False,19.07666666666665
17/06/2019,17.24,26.9,30.8,24.9,86,8.3,0.393,False,18.36666666666665
18/06/2019,19.32,27.2,31.9,24.9,85,5.63,0.39,False,18.36666666666665
19/06/2019,20.23,26.3,28.9,24.0,90,17.06,0.406,False,18.929999999999982
20/06/2019,19.04,25.9,28.9,24.1,90,7.15,0.403,False,19.529999999999983
21/06/2019,18.45,27.0,32.7,23.7,83,4.9,0.399,False,19.239999999999984
22/06/2019,17.32,27.5,33.2,24.9,84,3.64,0.396,False,18.269999999999982
23/06/2019,16.86,27.1,31.1,24.7,88,12.09,0.404,False,17.54333333333332
24/06/2019,15.6,27.9,32.2,25.0,84,23.48,0.41,False,16.593333333333316
25/06/2019,14.42,26.7,28.8,24.5,91,18.49,0.423,False,15.626666666666651
26/06/2019,13.35,27.1,31.4,24.7,85,4.06,0.412,False,14.45666666666665
27/06/2019,13.52,27.5,31.5,24.9,81,0.41,0.403,False,13.763333333333316
28/06/2019,14.85,27.6,31.7,25.0,82,0.83,0.393,False,13.90666666666665
29/06/2019,17.71,27.6,31.5,24.9,82,2.92,0.386,False,15.359999999999983
30/06/2019,19.09,27.9,32.3,24.7,78,0.84,0.382,False,17.21666666666665
01/07/2019,21.28,28.0,32.9,24.4,77,1.56,0.381,False,19.359999999999985
02/07/2019,24.29,27.5,33.2,24.0,83,9.87,0.399,False,21.553333333333317
03/07/2019,26.8,27.1,31.8,23.9,82,0.72,0.403,False,24.123333333333317
04/07/2019,27.91,27.1,31.5,23.8,80,0.43,0.388,False,26.333333333333314
05/07/2019,28.44,26.1,29.1,23.9,84,0.43,0.381,False,27.71666666666665
06/07/2019,27.77,27.1,31.6,24.3,81,1.29,0.376,False,28.03999999999998
07/07/2019,25.49,26.0,29.3,24.1,89,6.43,0.384,False,27.23333333333332
08/07/2019,25.0,25.3,28.8,23.3,91,8.28,0.403,False,26.08666666666665
09/07/2019,24.12,25.9,29.0,24.0,87,5.84,0.406,False,24.869999999999987
10/07/2019,23.43,25.6,28.8,23.8,90,10.37,0.409,False,24.18333333333332
11/07/2019,21.7,26.4,31.0,23.7,82,1.13,0.399,False,23.083333333333314
12/07/2019,19.61,26.6,30.2,23.8,83,2.83,0.393,False,21.579999999999984
13/07/2019,17.88,26.5,30.7,23.8,85,3.53,0.392,False,19.729999999999986
14/07/2019,16.62,26.0,28.9,23.4,86,3.52,0.393,False,18.03666666666665
15/07/2019,15.67,26.5,31.1,23.4,84,4.08,0.387,False,16.72333333333332
16/07/2019,15.83,27.1,32.7,24.0,82,2.53,0.382,False,16.03999999999998
17/07/2019,17.97,27.3,32.3,24.0,78,0.28,0.371,False,16.489999999999984
18/07/2019,19.14,27.1,31.6,24.1,78,0.28,0.365,False,17.64666666666665
19/07/2019,19.04,27.4,32.0,23.5,74,0.56,0.362,False,18.71666666666665
20/07/2019,19.0,26.1,30.2,23.2,87,9.05,0.379,False,19.059999999999985
21/07/2019,17.79,25.9,29.8,23.4,89,12.37,0.4,False,18.60999999999998
22/07/2019,17.41,25.9,29.6,23.7,89,4.58,0.395,False,18.06666666666665
23/07/2019,18.82,26.7,32.4,23.8,85,5.67,0.39,False,18.00666666666665
24/07/2019,19.46,27.0,31.7,23.6,81,0.28,0.378,False,18.56333333333332
25/07/2019,20.13,27.1,31.8,23.9,79,0.41,0.363,False,19.469999999999985
26/07/2019,19.8,27.5,32.3,24.3,76,0.28,0.356,False,19.79666666666665
27/07/2019,19.99,26.8,31.7,23.9,83,3.85,0.358,False,19.97333333333332
28/07/2019,20.73,26.1,29.7,23.7,87,7.27,0.371,False,20.173333333333318
29/07/2019,20.68,25.5,29.7,23.7,90,13.41,0.391,False,20.46666666666665
30/07/2019,22.17,25.2,28.5,23.7,90,4.78,0.388,False,21.193333333333317
31/07/2019,25.73,25.3,27.5,23.6,89,3.14,0.383,False,22.859999999999985
01/08/2019,29.48,25.5,29.5,23.7,88,5.03,0.382,False,25.79333333333332
02/08/2019,33.28,25.6,29.2,24.0,88,5.57,0.387,False,29.496666666666652
03/08/2019,41.27,25.4,28.0,23.7,90,3.25,0.384,False,34.67666666666665
04/08/2019,42.85,25.3,29.0,23.6,90,6.5,0.385,False,39.13333333333332
05/08/2019,43.77,26.0,29.9,23.7,87,4.46,0.384,False,42.62999999999999
06/08/2019,53.45,26.0,29.0,23.8,89,6.61,0.384,False,46.689999999999976
07/08/2019,63.86,26.3,30.8,23.4,90,20.73,0.393,False,53.69333333333332
08/08/2019,73.82,26.8,33.1,23.6,84,6.31,0.391,True,63.70999999999998
09/08/2019,73.99,25.7,31.1,23.0,91,24.81,0.402,True,70.55666666666666
10/08/2019,76.45,26.1,30.0,24.0,91,9.37,0.401,True,74.75333333333332
11/08/2019,87.92,26.1,30.0,24.2,91,7.48,0.398,True,79.45333333333332
12/08/2019,82.18,26.4,31.3,24.2,89,4.0,0.392,True,82.18333333333332
13/08/2019,74.86,26.7,31.5,24.4,89,6.13,0.391,True,81.65333333333332
14/08/2019,71.95,26.2,29.8,23.9,89,5.45,0.393,True,76.32999999999998
15/08/2019,69.31,26.8,32.5,23.8,85,7.03,0.395,True,72.03999999999998
16/08/2019,64.46,26.8,32.9,24.0,85,13.12,0.398,False,68.57333333333331
17/08/2019,60.52,25.8,28.0,23.2,93,18.39,0.408,False,64.7633333333333
18/08/2019,56.41,26.5,30.7,23.9,87,19.28,0.406,False,60.46333333333331
19/08/2019,52.7,25.7,27.8,23.7,93,25.44,0.42,False,56.543333333333315
20/08/2019,47.98,25.8,27.6,23.7,93,23.16,0.428,False,52.36333333333331
21/08/2019,50.4,25.5,27.7,23.3,93,13.14,0.428,False,50.35999999999998
22/08/2019,47.87,25.8,30.9,23.2,90,10.23,0.425,False,48.74999999999998
23/08/2019,47.42,25.8,29.1,23.4,90,7.2,0.424,False,48.56333333333331
24/08/2019,46.53,25.6,28.8,23.8,92,13.08,0.43,False,47.27333333333331
25/08/2019,57.61,26.0,30.3,23.8,87,7.44,0.429,False,50.51999999999998
26/08/2019,56.68,25.7,28.8,23.9,89,2.74,0.422,False,53.60666666666665
27/08/2019,52.33,25.8,29.2,23.6,88,4.42,0.423,False,55.539999999999985
28/08/2019,47.64,25.7,29.6,23.0,90,15.46,0.434,False,52.21666666666665
29/08/2019,48.77,26.6,33.5,23.2,85,14.66,0.434,False,49.579999999999984
30/08/2019,54.08,25.8,30.2,23.4,87,22.15,0.438,False,50.16333333333332
31/08/2019,51.72,23.3,23.4,22.4,94,17.46,0.453,False,51.52333333333331
01/09/2019,50.17,25.4,27.9,24.1,90,1.42,0.443,False,51.98999999999998
02/09/2019,52.33,25.3,26.7,23.5,92,7.73,0.447,False,51.406666666666645
03/09/2019,59.39,25.3,29.1,23.7,91,5.28,0.444,False,53.96333333333331
04/09/2019,60.94,25.0,27.4,23.8,91,4.63,0.444,False,57.55333333333331
05/09/2019,69.31,24.6,25.7,23.3,93,13.98,0.448,True,63.21333333333331
06/09/2019,73.99,24.6,27.4,23.7,93,21.65,0.459,True,68.07999999999998
07/09/2019,69.96,24.4,24.7,23.9,94,16.75,0.467,True,71.08666666666664
08/09/2019,65.37,24.6,24.9,24.0,94,7.92,0.463,False,69.77333333333331
09/09/2019,61.66,25.7,29.7,23.7,86,4.33,0.458,False,65.66333333333331
10/09/2019,64.16,26.4,31.5,23.7,85,2.42,0.455,False,63.72999999999998
11/09/2019,60.09,26.0,30.4,23.7,88,4.95,0.454,False,61.96999999999998
12/09/2019,55.49,26.8,32.6,24.0,84,7.35,0.453,False,59.91333333333332
13/09/2019,57.61,25.6,28.3,23.7,90,11.52,0.457,False,57.72999999999998
14/09/2019,84.51,23.5,24.2,22.2,94,38.78,0.477,True,65.86999999999999
15/09/2019,102.28,25.6,30.1,23.3,89,16.9,0.477,True,81.46666666666665
16/09/2019,104.93,25.5,31.6,23.5,89,10.45,0.478,True,97.24
17/09/2019,101.09,26.2,29.9,23.4,81,0.75,0.472,True,102.76666666666665
18/09/2019,117.3,26.5,31.3,23.7,84,6.14,0.471,True,107.77333333333331
19/09/2019,151.05,25.8,30.3,23.7,92,15.14,0.475,True,123.14666666666665
20/09/2019,149.66,26.7,32.0,24.3,90,28.21,0.482,True,139.33666666666662
21/09/2019,142.88,27.0,31.6,24.5,87,8.97,0.479,True,147.86333333333332
22/09/2019,151.76,26.5,29.2,23.9,88,4.85,0.475,True,148.1
23/09/2019,142.88,26.3,31.5,23.9,91,8.56,0.474,True,145.84
24/09/2019,129.02,26.5,31.6,23.6,90,12.38,0.474,True,141.22
25/09/2019,115.14,25.9,30.2,23.3,89,1.98,0.469,True,129.01333333333332
26/09/2019,103.95,27.3,32.8,24.8,83,4.68,0.465,True,116.03666666666665
27/09/2019,94.28,26.0,28.5,24.4,93,8.85,0.466,True,104.45666666666665
28/09/2019,84.51,26.0,27.0,24.8,93,13.61,0.468,True,94.24666666666666
29/09/2019,76.45,26.0,31.0,24.7,91,24.22,0.473,True,85.07999999999998
30/09/2019,68.5,26.0,30.7,24.4,90,10.98,0.474,True,76.48666666666665
01/10/2019,62.53,25.4,26.9,24.0,93,8.28,0.474,False,69.15999999999998
02/10/2019,58.7,25.9,27.9,24.0,92,13.72,0.475,False,63.24333333333332
03/10/2019,57.48,27.3,34.1,24.6,84,39.71,0.479,False,59.569999999999986
04/10/2019,60.8,24.6,24.8,23.5,95,14.49,0.491,False,58.99333333333331
05/10/2019,62.1,24.7,29.6,22.8,90,10.72,0.487,False,60.126666666666644
06/10/2019,56.94,26.2,32.4,23.8,85,7.2,0.483,False,59.94666666666665
07/10/2019,53.58,25.2,29.0,24.1,93,15.68,0.484,False,57.539999999999985
08/10/2019,49.82,25.9,30.9,22.3,87,6.69,0.48,False,53.44666666666665
09/10/2019,44.92,27.9,33.8,23.7,66,0.0,0.472,False,49.439999999999976
10/10/2019,46.53,26.0,30.2,23.9,84,6.05,0.469,False,47.08999999999998
11/10/2019,42.95,25.8,29.5,24.5,91,21.64,0.474,False,44.79999999999998
12/10/2019,39.64,25.0,27.4,24.1,93,3.18,0.47,False,43.039999999999985
13/10/2019,37.46,24.5,25.7,23.1,94,8.93,0.469,False,40.016666666666644
14/10/2019,33.91,25.1,28.8,23.9,90,1.64,0.464,False,37.00333333333331
15/10/2019,30.48,25.5,27.0,23.5,93,24.27,0.471,False,33.94999999999998
16/10/2019,29.62,26.5,31.8,23.9,82,3.37,0.465,False,31.336666666666645
17/10/2019,27.18,26.6,31.6,22.5,70,0.0,0.457,False,29.093333333333316
18/10/2019,25.06,26.9,32.0,22.3,70,0.12,0.452,False,27.286666666666648
19/10/2019,24.06,25.2,31.5,20.3,76,0.0,0.447,False,25.433333333333312
20/10/2019,22.23,25.3,30.0,22.5,76,0.0,0.443,False,23.783333333333314
21/10/2019,20.09,23.0,23.5,22.3,83,2.17,0.44,False,22.126666666666647
22/10/2019,18.01,25.8,31.9,21.4,75,0.0,0.435,False,20.10999999999998
23/10/2019,16.22,27.7,32.7,24.0,73,0.34,0.431,False,18.106666666666644
24/10/2019,14.7,26.1,31.8,22.7,81,22.87,0.434,False,16.30999999999998
25/10/2019,13.32,22.1,22.3,22.1,94,7.29,0.443,False,14.746666666666647
26/10/2019,12.03,26.7,32.8,23.2,83,8.37,0.442,False,13.34999999999998
27/10/2019,11.65,24.8,29.3,23.7,87,3.11,0.44,False,12.333333333333314
28/10/2019,11.19,22.2,21.8,22.3,95,60.26,0.461,False,11.623333333333314
29/10/2019,10.32,22.7,23.5,22.8,91,4.07,0.466,False,11.053333333333313
30/10/2019,9.67,25.4,29.8,23.6,84,0.33,0.459,False,10.393333333333315
31/10/2019,20.28,25.0,29.8,22.4,79,3.48,0.453,False,13.423333333333316
01/11/2019,25.67,26.2,30.7,21.6,69,0.0,0.446,False,18.53999999999998
02/11/2019,25.55,25.1,30.2,20.8,69,0.0,0.44,False,23.833333333333314
03/11/2019,29.62,24.1,29.9,19.4,69,0.0,0.434,False,26.946666666666648
04/11/2019,28.58,23.3,29.8,18.7,74,0.0,0.43,False,27.916666666666647
05/11/2019,26.35,23.0,28.6,20.2,80,2.16,0.428,False,28.18333333333332
06/11/2019,23.89,25.2,29.1,22.5,80,0.11,0.423,False,26.273333333333312
07/11/2019,21.86,25.2,28.3,22.6,84,0.22,0.42,False,24.033333333333314
08/11/2019,20.28,26.8,31.8,23.6,81,0.97,0.418,False,22.00999999999998
09/11/2019,18.32,26.7,32.1,23.0,77,0.11,0.414,False,20.153333333333315
10/11/2019,16.82,26.0,30.1,23.5,88,4.43,0.415,False,18.473333333333315
11/11/2019,31.96,26.6,30.6,23.3,79,0.0,0.411,False,22.366666666666646
12/11/2019,38.36,26.9,31.1,22.8,73,0.0,0.407,False,29.04666666666665
13/11/2019,35.14,26.5,31.4,22.1,69,0.0,0.402,False,35.153333333333315
14/11/2019,31.81,25.6,29.9,21.0,73,0.0,0.399,False,35.10333333333332
15/11/2019,28.51,24.2,26.1,22.4,84,0.11,0.4,False,31.819999999999983
16/11/2019,25.55,26.4,30.9,23.9,75,0.0,0.395,False,28.623333333333317
17/11/2019,22.99,26.3,30.4,23.8,84,1.4,0.394,False,25.683333333333312
18/11/2019,21.23,26.0,30.4,24.0,83,4.97,0.397,False,23.256666666666646
19/11/2019,19.23,27.1,31.2,24.0,72,0.11,0.391,False,21.14999999999998
20/11/2019,17.28,26.2,29.8,23.5,71,0.0,0.386,False,19.24666666666665
21/11/2019,15.56,25.0,28.6,22.7,70,0.0,0.381,False,17.35666666666665
22/11/2019,14.03,24.2,28.0,21.8,71,0.0,0.379,False,15.623333333333315
23/11/2019,12.61,23.9,28.0,21.0,67,0.0,0.374,False,14.066666666666649
24/11/2019,11.5,24.6,28.6,21.8,67,0.0,0.369,False,12.713333333333315
25/11/2019,10.43,26.0,29.6,23.6,73,0.0,0.366,False,11.513333333333314
26/11/2019,9.45,25.8,28.9,23.3,73,0.0,0.366,False,10.459999999999981
27/11/2019,8.57,25.9,29.8,22.9,71,0.0,0.361,False,9.483333333333315
28/11/2019,7.79,25.3,29.3,22.2,72,0.0,0.359,False,8.603333333333314
29/11/2019,7.09,24.7,29.3,21.2,68,0.0,0.355,False,7.816666666666648
30/11/2019,6.46,24.2,29.2,20.4,67,0.0,0.349,False,7.113333333333315
01/12/2019,5.89,24.6,29.9,20.8,69,0.0,0.344,False,6.479999999999982
02/12/2019,5.37,25.5,30.3,21.4,67,0.0,0.339,False,5.906666666666648
03/12/2019,4.92,24.0,29.5,19.2,66,0.0,0.332,False,5.393333333333314
04/12/2019,4.52,21.4,26.1,16.5,66,0.0,0.325,False,4.936666666666647
05/12/2019,4.14,21.3,26.8,17.1,63,0.0,0.319,False,4.526666666666647
06/12/2019,3.81,22.9,27.8,18.3,66,0.0,0.316,False,4.156666666666648
07/12/2019,3.53,22.8,28.6,18.0,62,0.0,0.314,False,3.826666666666648
08/12/2019,3.3,25.0,30.0,19.6,62,0.0,0.31,False,3.5466666666666478
09/12/2019,3.11,26.2,31.3,21.9,63,0.0,0.308,False,3.3133333333333144
10/12/2019,2.97,26.2,31.3,22.1,64,0.0,0.307,False,3.1266666666666474
11/12/2019,2.85,25.7,30.5,21.2,64,0.0,0.304,False,2.9766666666666475
12/12/2019,2.72,25.6,28.9,22.1,73,0.0,0.303,False,2.846666666666648
13/12/2019,2.62,26.4,30.7,23.3,69,0.0,0.301,False,2.7299999999999813
14/12/2019,2.55,26.1,30.3,22.7,66,0.0,0.299,False,2.6299999999999812
15/12/2019,2.48,26.0,30.6,22.5,67,0.0,0.297,False,2.549999999999981
16/12/2019,2.42,25.8,30.2,22.4,67,0.0,0.295,False,2.4833333333333143
17/12/2019,2.37,26.2,31.1,22.8,63,0.0,0.292,False,2.4233333333333142
18/12/2019,2.34,24.7,28.6,21.0,66,0.0,0.291,False,2.3766666666666474
19/12/2019,2.37,25.6,30.6,21.3,64,0.0,0.289,False,2.3599999999999812
20/12/2019,2.39,26.5,31.7,21.9,64,0.0,0.287,False,2.366666666666648
21/12/2019,2.34,26.2,31.7,21.7,61,0.0,0.286,False,2.3666666666666476
22/12/2019,2.31,25.4,31.0,21.2,61,0.0,0.283,False,2.346666666666648
23/12/2019,2.28,24.7,30.0,19.6,60,0.0,0.281,False,2.309999999999981
24/12/2019,2.25,23.6,29.1,19.1,58,0.0,0.279,False,2.279999999999981
25/12/2019,2.22,24.2,29.3,20.0,61,0.0,0.278,False,2.249999999999981
26/12/2019,2.21,24.9,30.1,20.7,60,0.0,0.276,False,2.2266666666666475
27/12/2019,2.18,25.0,30.5,20.1,63,0.0,0.275,False,2.2033333333333145
28/12/2019,2.17,24.1,30.1,19.1,60,0.0,0.273,False,2.186666666666648
29/12/2019,2.16,24.8,30.6,19.8,59,0.0,0.271,False,2.169999999999981
30/12/2019,2.14,25.0,30.2,20.8,61,0.0,0.269,False,2.156666666666648
31/12/2019,2.14,24.5,29.8,20.3,61,0.0,0.268,False,2.146666666666648
01/01/2020,2.13,24.2,29.9,19.5,59,0.0,0.266,False,2.1366666666666476
02/01/2020,2.13,25.5,30.9,20.2,59,0.0,0.265,False,2.133333333333314
03/01/2020,2.11,26.2,30.8,22.3,65,0.0,0.266,False,2.123333333333314
04/01/2020,2.11,27.0,32.0,23.1,61,0.0,0.266,False,2.1166666666666476
05/01/2020,2.09,27.4,32.9,23.3,63,0.31,0.265,False,2.1033333333333144
06/01/2020,2.09,27.2,33.2,21.4,58,0.0,0.265,False,2.0966666666666476
07/01/2020,2.09,25.6,32.5,18.4,52,0.0,0.264,False,2.09
08/01/2020,2.09,24.9,31.8,17.2,47,0.0,0.263,False,2.09
09/01/2020,2.06,25.3,32.3,18.9,52,0.0,0.263,False,2.079999999999981
10/01/2020,2.06,25.3,32.5,18.3,57,0.0,0.263,False,2.069999999999981
11/01/2020,2.06,25.5,33.2,17.0,53,0.0,0.263,False,2.06
12/01/2020,2.06,26.9,33.1,19.0,47,0.0,0.263,False,2.06
13/01/2020,2.06,25.5,31.5,21.1,57,0.0,0.263,False,2.06
14/01/2020,2.06,24.4,29.5,20.6,58,0.0,0.263,False,2.06
15/01/2020,2.06,23.8,28.7,20.5,57,0.0,0.262,False,2.06
16/01/2020,2.06,24.7,29.6,20.8,57,0.0,0.262,False,2.06
17/01/2020,2.06,24.3,29.5,20.0,58,0.0,0.262,False,2.06
18/01/2020,2.06,22.7,28.4,17.4,57,0.0,0.262,False,2.06
19/01/2020,2.03,22.0,28.2,16.6,55,0.0,0.262,False,2.049999999999981
20/01/2020,2.03,22.4,28.5,17.1,52,0.0,0.262,False,2.039999999999981
21/01/2020,2.03,22.9,28.5,17.9,55,0.0,0.262,False,2.03
22/01/2020,2.03,24.3,29.4,18.7,56,0.0,0.263,False,2.03
23/01/2020,2.03,24.0,28.2,20.4,60,0.0,0.263,False,2.03
24/01/2020,2.03,22.6,28.0,17.6,60,0.0,0.263,False,2.03
25/01/2020,2.03,22.5,28.7,17.4,55,0.0,0.262,False,2.03
26/01/2020,2.03,24.1,29.9,17.8,53,0.0,0.262,False,2.03
27/01/2020,2.03,25.6,31.0,20.3,53,0.0,0.262,False,2.03
28/01/2020,2.01,26.0,31.9,20.3,49,0.0,0.261,False,2.0233333333333143
29/01/2020,2.01,26.2,32.3,19.5,51,0.0,0.261,False,2.0166666666666475
30/01/2020,2.01,26.6,32.3,20.5,53,0.0,0.261,False,2.01
31/01/2020,2.01,26.5,31.9,20.2,51,0.0,0.261,False,2.01
01/02/2020,2.01,26.8,32.4,20.9,54,0.0,0.26,False,2.01
02/02/2020,2.01,26.2,32.0,22.3,59,0.0,0.261,False,2.01
03/02/2020,2.01,26.5,30.4,23.5,64,0.0,0.261,False,2.01
