Latitude,Longitude,Date,Temperature
12.400002,106.80002,2023-06-23,28.1
12.400002,106.80002,2023-06-24,26.9
12.400002,106.80002,2023-06-25,26.6
12.400002,106.80002,2023-06-26,26.5
12.400002,106.80002,2023-06-27,26.0
12.400002,106.80002,2023-06-28,25.9
12.400002,106.80002,2023-06-29,25.8
12.400002,106.80002,2023-06-30,25.6
12.400002,106.80002,2023-07-01,25.1
12.400002,106.80002,2023-07-02,24.9
12.400002,106.80002,2023-07-03,26.2
12.400002,106.80002,2023-07-04,25.7
12.400002,106.80002,2023-07-05,26.4
12.400002,106.80002,2023-07-06,26.1
12.400002,106.80002,2023-07-07,26.9
12.400002,106.80002,2023-07-08,26.3
12.400002,106.80002,2023-07-09,25.6
12.400002,106.80002,2023-07-10,26.8
12.400002,106.80002,2023-07-11,26.7
12.400002,106.80002,2023-07-12,26.2
12.400002,106.80002,2023-07-13,26.1
12.400002,106.80002,2023-07-14,25.8
12.400002,106.80002,2023-07-15,25.7
12.400002,106.80002,2023-07-16,25.3
12.400002,106.80002,2023-07-17,25.2
12.400002,106.80002,2023-07-18,25.2
12.400002,106.80002,2023-07-19,25.5
12.400002,106.80002,2023-07-20,24.8
12.400002,106.80002,2023-07-21,25.1
12.400002,106.80002,2023-07-22,25.3
12.400002,106.80002,2023-07-23,25.0
12.400002,106.80002,2023-07-24,24.3
12.400002,106.80002,2023-07-25,24.9
12.400002,106.80002,2023-07-26,24.8
12.400002,106.80002,2023-07-27,25.1
12.400002,106.80002,2023-07-28,26.0
12.400002,106.80002,2023-07-29,25.1
12.400002,106.80002,2023-07-30,25.2
12.400002,106.80002,2023-07-31,25.3
12.400002,106.80002,2023-08-01,24.9
12.400002,106.80002,2023-08-02,25.2
12.400002,106.80002,2023-08-03,25.2
12.400002,106.80002,2023-08-04,25.3
12.400002,106.80002,2023-08-05,26.3
12.400002,106.80002,2023-08-06,26.3
12.400002,106.80002,2023-08-07,26.9
12.400002,106.80002,2023-08-08,26.8
12.400002,106.80002,2023-08-09,27.3
12.400002,106.80002,2023-08-10,27.0
12.400002,106.80002,2023-08-11,26.9
12.400002,106.80002,2023-08-12,26.8
12.400002,106.80002,2023-08-13,26.8
12.400002,106.80002,2023-08-14,26.2
12.400002,106.80002,2023-08-15,25.9
12.400002,106.80002,2023-08-16,26.3
12.400002,106.80002,2023-08-17,25.8
12.400002,106.80002,2023-08-18,25.8
12.400002,106.80002,2023-08-19,26.8
12.400002,106.80002,2023-08-20,25.9
12.400002,106.80002,2023-08-21,25.4
12.400002,106.80002,2023-08-22,26.1
12.400002,106.80002,2023-08-23,25.9
12.400002,106.80002,2023-08-24,26.4
12.400002,106.80002,2023-08-25,26.4
12.400002,106.80002,2023-08-26,26.2
12.400002,106.80002,2023-08-27,25.4
12.400002,106.80002,2023-08-28,26.1
12.400002,106.80002,2023-08-29,25.8
12.400002,106.80002,2023-08-30,25.5
12.400002,106.80002,2023-08-31,25.1
12.400002,106.80002,2023-09-01,25.1
12.400002,106.80002,2023-09-02,25.1
12.400002,106.80002,2023-09-03,25.9
12.400002,106.80002,2023-09-04,25.9
12.400002,106.80002,2023-09-05,25.0
12.400002,106.80002,2023-09-06,26.1
12.400002,106.80002,2023-09-07,26.6
12.400002,106.80002,2023-09-08,26.2
12.400002,106.80002,2023-09-09,25.9
12.400002,106.80002,2023-09-10,24.7
12.400002,106.80002,2023-09-11,25.3
12.400002,106.80002,2023-09-12,25.1
12.400002,106.80002,2023-09-13,24.4
12.400002,106.80002,2023-09-14,24.5
12.400002,106.80002,2023-09-15,24.9
12.400002,106.80002,2023-09-16,24.9
12.400002,106.80002,2023-09-17,25.5
12.400002,106.80002,2023-09-18,26.6
12.400002,106.80002,2023-09-19,27.0
12.400002,106.80002,2023-09-20,26.1
12.400002,106.80002,2023-09-21,25.1
12.400002,106.80002,2023-09-22,26.1
12.400002,106.80002,2023-09-23,26.0
12.400002,106.80002,2023-09-24,25.1
12.400002,106.80002,2023-09-25,25.2
12.400002,106.80002,2023-09-26,24.9
12.400002,106.80002,2023-09-27,24.5
12.400002,106.80002,2023-09-28,24.2
12.400002,106.80002,2023-09-29,26.2
12.400002,106.80002,2023-09-30,26.0
12.400002,106.80002,2023-10-01,25.5
12.400002,106.80002,2023-10-02,25.2
12.400002,106.80002,2023-10-03,24.2
12.400002,106.80002,2023-10-04,25.7
12.400002,106.80002,2023-10-05,25.9
12.400002,106.80002,2023-10-06,26.2
12.400002,106.80002,2023-10-07,25.9
12.400002,106.80002,2023-10-08,25.7
12.400002,106.80002,2023-10-09,25.4
12.400002,106.80002,2023-10-10,26.2
12.400002,106.80002,2023-10-11,26.8
12.400002,106.80002,2023-10-12,26.6
12.400002,106.80002,2023-10-13,25.7
12.400002,106.80002,2023-10-14,25.9
12.400002,106.80002,2023-10-15,25.2
12.400002,106.80002,2023-10-16,24.8
12.400002,106.80002,2023-10-17,25.8
12.400002,106.80002,2023-10-18,24.9
12.400002,106.80002,2023-10-19,25.7
12.400002,106.80002,2023-10-20,25.8
12.400002,106.80002,2023-10-21,26.3
12.400002,106.80002,2023-10-22,26.6
12.400002,106.80002,2023-10-23,25.2
12.400002,106.80002,2023-10-24,25.5
12.400002,106.80002,2023-10-25,24.6
12.400002,106.80002,2023-10-26,25.2
12.400002,106.80002,2023-10-27,26.1
12.400002,106.80002,2023-10-28,26.4
12.400002,106.80002,2023-10-29,25.8
12.400002,106.80002,2023-10-30,26.7
12.400002,106.80002,2023-10-31,26.2
12.400002,106.80002,2023-11-01,26.5
12.400002,106.80002,2023-11-02,25.4
12.400002,106.80002,2023-11-03,26.7
12.400002,106.80002,2023-11-04,26.6
12.400002,106.80002,2023-11-05,27.0
12.400002,106.80002,2023-11-06,27.0
12.400002,106.80002,2023-11-07,25.8
12.400002,106.80002,2023-11-08,26.6
12.400002,106.80002,2023-11-09,26.1
12.400002,106.80002,2023-11-10,26.3
12.400002,106.80002,2023-11-11,26.9
12.400002,106.80002,2023-11-12,26.9
12.400002,106.80002,2023-11-13,27.2
12.400002,106.80002,2023-11-14,27.1
12.400002,106.80002,2023-11-15,26.6
12.400002,106.80002,2023-11-16,26.6
12.400002,106.80002,2023-11-17,25.4
12.400002,106.80002,2023-11-18,24.2
12.400002,106.80002,2023-11-19,24.7
12.400002,106.80002,2023-11-20,25.0
12.400002,106.80002,2023-11-21,25.4
12.400002,106.80002,2023-11-22,26.2
12.400002,106.80002,2023-11-23,26.4
12.400002,106.80002,2023-11-24,25.6
12.400002,106.80002,2023-11-25,26.0
12.400002,106.80002,2023-11-26,26.7
12.400002,106.80002,2023-11-27,25.7
12.400002,106.80002,2023-11-28,26.0
12.400002,106.80002,2023-11-29,27.6
12.400002,106.80002,2023-11-30,27.7
12.400002,106.80002,2023-12-01,27.5
12.400002,106.80002,2023-12-02,27.4
12.400002,106.80002,2023-12-03,26.3
12.400002,106.80002,2023-12-04,27.4
12.400002,106.80002,2023-12-05,27.6
12.400002,106.80002,2023-12-06,27.8
12.400002,106.80002,2023-12-07,27.2
12.400002,106.80002,2023-12-08,27.3
12.400002,106.80002,2023-12-09,27.5
12.400002,106.80002,2023-12-10,27.4
12.400002,106.80002,2023-12-11,27.8
12.400002,106.80002,2023-12-12,27.7
12.400002,106.80002,2023-12-13,27.4
12.400002,106.80002,2023-12-14,28.4
12.400002,106.80002,2023-12-15,28.0
12.400002,106.80002,2023-12-16,28.0
12.400002,106.80002,2023-12-17,27.6
12.400002,106.80002,2023-12-18,27.6
12.400002,106.80002,2023-12-19,27.8
12.400002,106.80002,2023-12-20,26.5
12.400002,106.80002,2023-12-21,25.7
12.400002,106.80002,2023-12-22,24.4
12.400002,106.80002,2023-12-23,23.1
12.400002,106.80002,2023-12-24,23.8
12.400002,106.80002,2023-12-25,24.0
12.400002,106.80002,2023-12-26,25.7
12.400002,106.80002,2023-12-27,26.6
12.400002,106.80002,2023-12-28,27.1
12.400002,106.80002,2023-12-29,27.8
12.400002,106.80002,2023-12-30,27.9
12.400002,106.80002,2023-12-31,27.8
12.400002,106.80002,2024-01-01,27.4
12.400002,106.80002,2024-01-02,27.4
12.400002,106.80002,2024-01-03,26.7
12.400002,106.80002,2024-01-04,26.2
12.400002,106.80002,2024-01-05,26.5
12.400002,106.80002,2024-01-06,27.2
12.400002,106.80002,2024-01-07,27.2
12.400002,106.80002,2024-01-08,27.6
12.400002,106.80002,2024-01-09,27.9
12.400002,106.80002,2024-01-10,27.7
12.400002,106.80002,2024-01-11,27.0
12.400002,106.80002,2024-01-12,26.5
12.400002,106.80002,2024-01-13,26.1
12.400002,106.80002,2024-01-14,25.9
12.400002,106.80002,2024-01-15,26.1
12.400002,106.80002,2024-01-16,26.3
12.400002,106.80002,2024-01-17,26.8
12.400002,106.80002,2024-01-18,27.4
12.400002,106.80002,2024-01-19,27.6
12.400002,106.80002,2024-01-20,27.5
12.400002,106.80002,2024-01-21,27.6
12.400002,106.80002,2024-01-22,27.7
12.400002,106.80002,2024-01-23,26.8
12.400002,106.80002,2024-01-24,25.5
12.400002,106.80002,2024-01-25,25.8
12.400002,106.80002,2024-01-26,25.7
12.400002,106.80002,2024-01-27,26.2
12.400002,106.80002,2024-01-28,26.4
12.400002,106.80002,2024-01-29,26.5
12.400002,106.80002,2024-01-30,27.1
12.400002,106.80002,2024-01-31,27.4
12.400002,106.80002,2024-02-01,27.8
12.400002,106.80002,2024-02-02,27.8
12.400002,106.80002,2024-02-03,28.7
12.400002,106.80002,2024-02-04,27.9
12.400002,106.80002,2024-02-05,28.6
12.400002,106.80002,2024-02-06,28.2
12.400002,106.80002,2024-02-07,27.2
12.400002,106.80002,2024-02-08,26.7
12.400002,106.80002,2024-02-09,28.3
12.400002,106.80002,2024-02-10,27.1
12.400002,106.80002,2024-02-11,25.8
12.400002,106.80002,2024-02-12,26.2
12.400002,106.80002,2024-02-13,27.6
12.400002,106.80002,2024-02-14,28.3
12.400002,106.80002,2024-02-15,29.1
12.400002,106.80002,2024-02-16,28.2
12.400002,106.80002,2024-02-17,28.0
12.400002,106.80002,2024-02-18,28.9
12.400002,106.80002,2024-02-19,29.0
12.400002,106.80002,2024-02-20,28.5
12.400002,106.80002,2024-02-21,28.4
12.400002,106.80002,2024-02-22,28.2
12.400002,106.80002,2024-02-23,29.0
12.400002,106.80002,2024-02-24,29.1
12.400002,106.80002,2024-02-25,28.6
12.400002,106.80002,2024-02-26,28.8
12.400002,106.80002,2024-02-27,28.3
12.400002,106.80002,2024-02-28,29.0
12.400002,106.80002,2024-02-29,29.5
12.400002,106.80002,2024-03-01,29.3
12.400002,106.80002,2024-03-02,28.8
12.400002,106.80002,2024-03-03,29.5
12.400002,106.80002,2024-03-04,28.8
12.400002,106.80002,2024-03-05,29.3
12.400002,106.80002,2024-03-06,29.9
12.400002,106.80002,2024-03-07,30.4
12.400002,106.80002,2024-03-08,30.1
12.400002,106.80002,2024-03-09,29.9
12.400002,106.80002,2024-03-10,29.8
12.400002,106.80002,2024-03-11,30.0
12.400002,106.80002,2024-03-12,30.0
12.400002,106.80002,2024-03-13,28.7
12.400002,106.80002,2024-03-14,28.5
12.400002,106.80002,2024-03-15,29.0
12.400002,106.80002,2024-03-16,29.4
12.400002,106.80002,2024-03-17,29.2
12.400002,106.80002,2024-03-18,30.2
12.400002,106.80002,2024-03-19,29.7
12.400002,106.80002,2024-03-20,28.9
12.400002,106.80002,2024-03-21,28.8
12.400002,106.80002,2024-03-22,29.1
12.400002,106.80002,2024-03-23,28.9
12.400002,106.80002,2024-03-24,28.9
12.400002,106.80002,2024-03-25,29.4
12.400002,106.80002,2024-03-26,30.7
12.400002,106.80002,2024-03-27,30.5
12.400002,106.80002,2024-03-28,28.7
12.400002,106.80002,2024-03-29,28.7
12.400002,106.80002,2024-03-30,28.5
12.400002,106.80002,2024-03-31,29.5
12.400002,106.80002,2024-04-01,29.5
12.400002,106.80002,2024-04-02,29.1
12.400002,106.80002,2024-04-03,29.8
12.400002,106.80002,2024-04-04,30.0
12.400002,106.80002,2024-04-05,30.0
12.400002,106.80002,2024-04-06,29.5
12.400002,106.80002,2024-04-07,30.4
12.400002,106.80002,2024-04-08,31.1
12.400002,106.80002,2024-04-09,31.3
12.400002,106.80002,2024-04-10,30.8
12.400002,106.80002,2024-04-11,31.7
12.400002,106.80002,2024-04-12,31.7
12.400002,106.80002,2024-04-13,31.2
12.400002,106.80002,2024-04-14,30.7
12.400002,106.80002,2024-04-15,30.7
12.400002,106.80002,2024-04-16,31.5
12.400002,106.80002,2024-04-17,30.2
12.400002,106.80002,2024-04-18,30.3
12.400002,106.80002,2024-04-19,30.3
12.400002,106.80002,2024-04-20,30.3
12.400002,106.80002,2024-04-21,30.3
12.400002,106.80002,2024-04-22,30.7
12.400002,106.80002,2024-04-23,31.4
12.400002,106.80002,2024-04-24,31.9
12.400002,106.80002,2024-04-25,31.8
12.400002,106.80002,2024-04-26,31.3
12.400002,106.80002,2024-04-27,32.2
12.400002,106.80002,2024-04-28,31.5
12.400002,106.80002,2024-04-29,32.2
12.400002,106.80002,2024-04-30,31.9
12.400002,106.80002,2024-05-01,32.2
12.400002,106.80002,2024-05-02,30.6
12.400002,106.80002,2024-05-03,29.8
12.400002,106.80002,2024-05-04,29.7
12.400002,106.80002,2024-05-05,29.3
12.400002,106.80002,2024-05-06,30.3
12.400002,106.80002,2024-05-07,30.2
12.400002,106.80002,2024-05-08,30.2
12.400002,106.80002,2024-05-09,29.4
12.400002,106.80002,2024-05-10,30.7
12.400002,106.80002,2024-05-11,30.9
12.400002,106.80002,2024-05-12,29.4
12.400002,106.80002,2024-05-13,28.3
12.400002,106.80002,2024-05-14,30.0
12.400002,106.80002,2024-05-15,29.0
12.400002,106.80002,2024-05-16,28.5
12.400002,106.80002,2024-05-17,27.2
12.400002,106.80002,2024-05-18,28.5
12.400002,106.80002,2024-05-19,28.7
12.400002,106.80002,2024-05-20,27.7
12.400002,106.80002,2024-05-21,26.6
12.400002,106.80002,2024-05-22,28.1
12.400002,106.80002,2024-05-23,27.8
12.400002,106.80002,2024-05-24,29.1
12.400002,106.80002,2024-05-25,28.7
12.400002,106.80002,2024-05-26,27.6
12.400002,106.80002,2024-05-27,28.5
12.400002,106.80002,2024-05-28,27.5
12.400002,106.80002,2024-05-29,27.2
12.400002,106.80002,2024-05-30,26.4
12.700005,106.80002,2023-05-19,29.1
12.700005,106.80002,2023-05-20,28.7
12.700005,106.80002,2023-05-21,27.7
12.700005,106.80002,2023-05-22,27.4
12.700005,106.80002,2023-05-23,28.4
12.700005,106.80002,2023-05-24,28.2
12.700005,106.80002,2023-05-25,27.0
12.700005,106.80002,2023-05-26,26.9
12.700005,106.80002,2023-05-27,26.1
12.700005,106.80002,2023-05-28,25.1
12.700005,106.80002,2023-05-29,26.0
12.700005,106.80002,2023-05-30,26.0
12.700005,106.80002,2023-05-31,26.4
12.700005,106.80002,2023-06-01,26.4
12.700005,106.80002,2023-06-02,27.0
12.700005,106.80002,2023-06-03,27.5
12.700005,106.80002,2023-06-04,27.2
12.700005,106.80002,2023-06-05,26.6
12.700005,106.80002,2023-06-06,25.1
12.700005,106.80002,2023-06-07,25.1
12.700005,106.80002,2023-06-08,25.6
12.700005,106.80002,2023-06-09,26.3
12.700005,106.80002,2023-06-10,26.0
12.700005,106.80002,2023-06-11,25.5
12.700005,106.80002,2023-06-12,25.8
12.700005,106.80002,2023-06-13,26.5
12.700005,106.80002,2023-06-14,26.6
12.700005,106.80002,2023-06-15,27.4
12.700005,106.80002,2023-06-16,26.5
12.700005,106.80002,2023-06-17,26.2
12.700005,106.80002,2023-06-18,24.9
12.700005,106.80002,2023-06-19,27.1
12.700005,106.80002,2023-06-20,27.0
12.700005,106.80002,2023-06-21,26.6
12.700005,106.80002,2023-06-22,27.5
12.700005,106.80002,2023-06-23,28.3
12.700005,106.80002,2023-06-24,27.1
12.700005,106.80002,2023-06-25,26.9
12.700005,106.80002,2023-06-26,26.7
12.700005,106.80002,2023-06-27,26.3
12.700005,106.80002,2023-06-28,26.2
12.700005,106.80002,2023-06-29,25.8
12.700005,106.80002,2023-06-30,25.7
12.700005,106.80002,2023-07-01,25.2
12.700005,106.80002,2023-07-02,24.8
12.700005,106.80002,2023-07-03,25.9
12.700005,106.80002,2023-07-04,25.7
12.700005,106.80002,2023-07-05,26.6
12.700005,106.80002,2023-07-06,26.7
12.700005,106.80002,2023-07-07,27.3
12.700005,106.80002,2023-07-08,26.6
12.700005,106.80002,2023-07-09,25.9
12.700005,106.80002,2023-07-10,27.1
12.700005,106.80002,2023-07-11,26.8
12.700005,106.80002,2023-07-12,26.3
12.700005,106.80002,2023-07-13,26.5
12.700005,106.80002,2023-07-14,25.9
12.700005,106.80002,2023-07-15,25.7
12.700005,106.80002,2023-07-16,25.4
12.700005,106.80002,2023-07-17,25.2
12.700005,106.80002,2023-07-18,25.3
12.700005,106.80002,2023-07-19,25.7
12.700005,106.80002,2023-07-20,24.9
12.700005,106.80002,2023-07-21,25.1
12.700005,106.80002,2023-07-22,25.4
12.700005,106.80002,2023-07-23,25.3
12.700005,106.80002,2023-07-24,24.4
12.700005,106.80002,2023-07-25,24.9
12.700005,106.80002,2023-07-26,24.9
12.700005,106.80002,2023-07-27,25.3
12.700005,106.80002,2023-07-28,26.1
12.700005,106.80002,2023-07-29,25.3
12.700005,106.80002,2023-07-30,25.3
12.700005,106.80002,2023-07-31,25.4
12.700005,106.80002,2023-08-01,25.0
12.700005,106.80002,2023-08-02,25.3
12.700005,106.80002,2023-08-03,25.4
12.700005,106.80002,2023-08-04,25.5
12.700005,106.80002,2023-08-05,26.4
12.700005,106.80002,2023-08-06,26.4
12.700005,106.80002,2023-08-07,26.9
12.700005,106.80002,2023-08-08,26.8
12.700005,106.80002,2023-08-09,27.2
12.700005,106.80002,2023-08-10,27.4
12.700005,106.80002,2023-08-11,27.1
12.700005,106.80002,2023-08-12,26.9
12.700005,106.80002,2023-08-13,27.0
12.700005,106.80002,2023-08-14,26.6
12.700005,106.80002,2023-08-15,26.3
12.700005,106.80002,2023-08-16,26.6
12.700005,106.80002,2023-08-17,26.0
12.700005,106.80002,2023-08-18,25.9
12.700005,106.80002,2023-08-19,27.0
12.700005,106.80002,2023-08-20,26.3
12.700005,106.80002,2023-08-21,25.4
12.700005,106.80002,2023-08-22,26.2
12.700005,106.80002,2023-08-23,25.9
12.700005,106.80002,2023-08-24,26.3
12.700005,106.80002,2023-08-25,26.7
12.700005,106.80002,2023-08-26,26.5
12.700005,106.80002,2023-08-27,25.6
12.700005,106.80002,2023-08-28,26.2
12.700005,106.80002,2023-08-29,25.8
12.700005,106.80002,2023-08-30,25.5
12.700005,106.80002,2023-08-31,25.0
12.700005,106.80002,2023-09-01,25.1
12.700005,106.80002,2023-09-02,25.1
12.700005,106.80002,2023-09-03,26.2
12.700005,106.80002,2023-09-04,26.1
12.700005,106.80002,2023-09-05,25.3
12.700005,106.80002,2023-09-06,26.3
12.700005,106.80002,2023-09-07,26.6
12.700005,106.80002,2023-09-08,26.3
12.700005,106.80002,2023-09-09,26.3
12.700005,106.80002,2023-09-10,25.0
12.700005,106.80002,2023-09-11,25.4
12.700005,106.80002,2023-09-12,25.2
12.700005,106.80002,2023-09-13,24.6
12.700005,106.80002,2023-09-14,24.6
12.700005,106.80002,2023-09-15,24.8
12.700005,106.80002,2023-09-16,25.2
12.700005,106.80002,2023-09-17,25.6
12.700005,106.80002,2023-09-18,26.7
12.700005,106.80002,2023-09-19,27.2
12.700005,106.80002,2023-09-20,26.7
12.700005,106.80002,2023-09-21,25.4
12.700005,106.80002,2023-09-22,26.5
12.700005,106.80002,2023-09-23,26.4
12.700005,106.80002,2023-09-24,25.3
12.700005,106.80002,2023-09-25,25.0
12.700005,106.80002,2023-09-26,25.2
12.700005,106.80002,2023-09-27,24.8
12.700005,106.80002,2023-09-28,24.5
12.700005,106.80002,2023-09-29,26.4
12.700005,106.80002,2023-09-30,26.2
12.700005,106.80002,2023-10-01,25.7
12.700005,106.80002,2023-10-02,25.5
12.700005,106.80002,2023-10-03,24.6
12.700005,106.80002,2023-10-04,25.9
12.700005,106.80002,2023-10-05,26.0
12.700005,106.80002,2023-10-06,26.2
12.700005,106.80002,2023-10-07,25.9
12.700005,106.80002,2023-10-08,25.7
12.700005,106.80002,2023-10-09,25.5
12.700005,106.80002,2023-10-10,26.3
12.700005,106.80002,2023-10-11,27.3
12.700005,106.80002,2023-10-12,26.5
12.700005,106.80002,2023-10-13,26.0
12.700005,106.80002,2023-10-14,26.0
12.700005,106.80002,2023-10-15,25.3
12.700005,106.80002,2023-10-16,25.0
12.700005,106.80002,2023-10-17,25.5
12.700005,106.80002,2023-10-18,25.3
12.700005,106.80002,2023-10-19,26.1
12.700005,106.80002,2023-10-20,26.2
12.700005,106.80002,2023-10-21,26.3
12.700005,106.80002,2023-10-22,26.7
12.700005,106.80002,2023-10-23,25.5
12.700005,106.80002,2023-10-24,25.8
12.700005,106.80002,2023-10-25,24.9
12.700005,106.80002,2023-10-26,25.3
12.700005,106.80002,2023-10-27,26.1
12.700005,106.80002,2023-10-28,26.8
12.700005,106.80002,2023-10-29,26.1
12.700005,106.80002,2023-10-30,26.9
12.700005,106.80002,2023-10-31,26.2
12.700005,106.80002,2023-11-01,26.4
12.700005,106.80002,2023-11-02,25.9
12.700005,106.80002,2023-11-03,26.9
12.700005,106.80002,2023-11-04,27.0
12.700005,106.80002,2023-11-05,27.0
12.700005,106.80002,2023-11-06,27.3
12.700005,106.80002,2023-11-07,25.8
12.700005,106.80002,2023-11-08,26.7
12.700005,106.80002,2023-11-09,26.4
12.700005,106.80002,2023-11-10,26.4
12.700005,106.80002,2023-11-11,27.2
12.700005,106.80002,2023-11-12,27.0
12.700005,106.80002,2023-11-13,27.2
12.700005,106.80002,2023-11-14,27.1
12.700005,106.80002,2023-11-15,26.6
12.700005,106.80002,2023-11-16,26.7
12.700005,106.80002,2023-11-17,25.4
12.700005,106.80002,2023-11-18,24.1
12.700005,106.80002,2023-11-19,24.7
12.700005,106.80002,2023-11-20,25.1
12.700005,106.80002,2023-11-21,25.5
12.700005,106.80002,2023-11-22,26.2
12.700005,106.80002,2023-11-23,26.4
12.700005,106.80002,2023-11-24,25.7
12.700005,106.80002,2023-11-25,26.1
12.700005,106.80002,2023-11-26,26.6
12.700005,106.80002,2023-11-27,25.9
12.700005,106.80002,2023-11-28,26.2
12.700005,106.80002,2023-11-29,27.6
12.700005,106.80002,2023-11-30,27.8
12.700005,106.80002,2023-12-01,27.7
12.700005,106.80002,2023-12-02,27.5
12.700005,106.80002,2023-12-03,26.4
12.700005,106.80002,2023-12-04,27.5
12.700005,106.80002,2023-12-05,27.6
12.700005,106.80002,2023-12-06,27.9
12.700005,106.80002,2023-12-07,27.2
12.700005,106.80002,2023-12-08,27.2
12.700005,106.80002,2023-12-09,27.5
12.700005,106.80002,2023-12-10,27.7
12.700005,106.80002,2023-12-11,28.2
12.700005,106.80002,2023-12-12,27.8
12.700005,106.80002,2023-12-13,27.4
12.700005,106.80002,2023-12-14,28.5
12.700005,106.80002,2023-12-15,28.2
12.700005,106.80002,2023-12-16,28.1
12.700005,106.80002,2023-12-17,27.7
12.700005,106.80002,2023-12-18,27.6
12.700005,106.80002,2023-12-19,27.7
12.700005,106.80002,2023-12-20,26.5
12.700005,106.80002,2023-12-21,25.7
12.700005,106.80002,2023-12-22,24.6
12.700005,106.80002,2023-12-23,23.1
12.700005,106.80002,2023-12-24,23.9
12.700005,106.80002,2023-12-25,24.0
12.700005,106.80002,2023-12-26,25.6
12.700005,106.80002,2023-12-27,26.3
12.700005,106.80002,2023-12-28,27.2
12.700005,106.80002,2023-12-29,27.6
12.700005,106.80002,2023-12-30,27.7
12.700005,106.80002,2023-12-31,27.8
12.700005,106.80002,2024-01-01,27.3
12.700005,106.80002,2024-01-02,27.3
12.700005,106.80002,2024-01-03,26.5
12.700005,106.80002,2024-01-04,25.8
12.700005,106.80002,2024-01-05,26.3
12.700005,106.80002,2024-01-06,26.9
12.700005,106.80002,2024-01-07,26.8
12.700005,106.80002,2024-01-08,27.4
12.700005,106.80002,2024-01-09,28.1
12.700005,106.80002,2024-01-10,27.6
12.700005,106.80002,2024-01-11,27.1
12.700005,106.80002,2024-01-12,26.5
12.700005,106.80002,2024-01-13,26.1
12.700005,106.80002,2024-01-14,25.9
12.700005,106.80002,2024-01-15,26.0
12.700005,106.80002,2024-01-16,26.2
12.700005,106.80002,2024-01-17,26.8
12.700005,106.80002,2024-01-18,27.5
12.700005,106.80002,2024-01-19,27.8
12.700005,106.80002,2024-01-20,27.9
12.700005,106.80002,2024-01-21,27.6
12.700005,106.80002,2024-01-22,27.8
12.700005,106.80002,2024-01-23,26.6
12.700005,106.80002,2024-01-24,25.3
12.700005,106.80002,2024-01-25,25.6
12.700005,106.80002,2024-01-26,25.4
12.700005,106.80002,2024-01-27,25.9
12.700005,106.80002,2024-01-28,26.1
12.700005,106.80002,2024-01-29,26.4
12.700005,106.80002,2024-01-30,27.4
12.700005,106.80002,2024-01-31,27.9
12.700005,106.80002,2024-02-01,28.4
12.700005,106.80002,2024-02-02,28.5
12.700005,106.80002,2024-02-03,29.2
12.700005,106.80002,2024-02-04,28.5
12.700005,106.80002,2024-02-05,29.1
12.700005,106.80002,2024-02-06,28.8
12.700005,106.80002,2024-02-07,27.8
12.700005,106.80002,2024-02-08,27.5
12.700005,106.80002,2024-02-09,28.4
12.700005,106.80002,2024-02-10,26.9
12.700005,106.80002,2024-02-11,25.8
12.700005,106.80002,2024-02-12,26.0
12.700005,106.80002,2024-02-13,27.3
12.700005,106.80002,2024-02-14,28.4
12.700005,106.80002,2024-02-15,29.2
12.700005,106.80002,2024-02-16,28.1
12.700005,106.80002,2024-02-17,28.4
12.700005,106.80002,2024-02-18,29.4
12.700005,106.80002,2024-02-19,29.6
12.700005,106.80002,2024-02-20,29.1
12.700005,106.80002,2024-02-21,29.0
12.700005,106.80002,2024-02-22,29.0
12.700005,106.80002,2024-02-23,29.8
12.700005,106.80002,2024-02-24,29.4
12.700005,106.80002,2024-02-25,28.6
12.700005,106.80002,2024-02-26,28.9
12.700005,106.80002,2024-02-27,28.3
12.700005,106.80002,2024-02-28,29.0
12.700005,106.80002,2024-02-29,29.9
12.700005,106.80002,2024-03-01,29.1
12.700005,106.80002,2024-03-02,28.6
12.700005,106.80002,2024-03-03,29.6
12.700005,106.80002,2024-03-04,29.3
12.700005,106.80002,2024-03-05,29.8
12.700005,106.80002,2024-03-06,30.5
12.700005,106.80002,2024-03-07,31.0
12.700005,106.80002,2024-03-08,30.3
12.700005,106.80002,2024-03-09,30.2
12.700005,106.80002,2024-03-10,30.1
12.700005,106.80002,2024-03-11,30.1
12.700005,106.80002,2024-03-12,30.5
12.700005,106.80002,2024-03-13,29.0
12.700005,106.80002,2024-03-14,29.0
12.700005,106.80002,2024-03-15,29.7
12.700005,106.80002,2024-03-16,30.0
12.700005,106.80002,2024-03-17,29.8
12.700005,106.80002,2024-03-18,30.9
12.700005,106.80002,2024-03-19,30.2
12.700005,106.80002,2024-03-20,28.8
12.700005,106.80002,2024-03-21,28.8
12.700005,106.80002,2024-03-22,29.7
12.700005,106.80002,2024-03-23,29.3
12.700005,106.80002,2024-03-24,29.5
12.700005,106.80002,2024-03-25,29.9
12.700005,106.80002,2024-03-26,31.5
12.700005,106.80002,2024-03-27,31.2
12.700005,106.80002,2024-03-28,29.3
12.700005,106.80002,2024-03-29,29.2
12.700005,106.80002,2024-03-30,28.9
12.700005,106.80002,2024-03-31,29.9
12.700005,106.80002,2024-04-01,30.0
12.700005,106.80002,2024-04-02,29.5
12.700005,106.80002,2024-04-03,30.2
12.700005,106.80002,2024-04-04,30.5
